season,nbapersonid,All NBA Defensive First Team,All NBA Defensive Second Team,All NBA First Team,All NBA Second Team,All NBA Third Team,All Rookie First Team,All Rookie Second Team,Bill Russell NBA Finals MVP,Player Of The Month,Player Of The Week,Rookie Of The Month,all_star_game,rookie_all_star_game,allstar_rk,Defensive Player Of The Year_rk,Most Improved Player_rk,Most Valuable Player_rk,Rookie Of The Year_rk,Sixth Man Of The Year_rk,all_nba_points_rk,all_rookie_points_rk
2016,203382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA
2016,201167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA
2016,203085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA
2016,202340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,20,NA,NA,NA,NA,NA
2016,203463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA
2016,1627732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA
2016,2757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA
2016,202687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA
2016,1626246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA
2016,201628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA
2016,1626171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA
2016,202711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
2016,2564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
2016,203078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7,NA,NA,NA,NA,NA
2016,201148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA
2016,101138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA
2016,201943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
2016,202688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA
2016,201575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA
2016,203148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA
2016,1627744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA
2016,201572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
2016,203998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA
2016,1627854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA
2016,201228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA
2016,203912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA
2016,1626166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA
2016,1627747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,12
2016,202718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA
2016,101112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA
2016,1627767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA
2016,1627778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA
2016,2365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA
2016,2547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA
2016,1626191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA
2016,1626174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA
2016,203468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
2016,203991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,20,NA,NA,NA,NA,NA
2016,203469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA
2016,202332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA
2016,201147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
2016,202709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA
2016,201584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
2016,1626245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA
2016,201571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
2016,1627745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
2016,204014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA
2016,1627849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA
2016,201568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA
2016,201967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA
2016,1627863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA
2016,201589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA
2016,201954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA
2016,1626199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA
2016,101135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA
2016,2561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA
2016,202722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,22
2016,202732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA
2016,1627761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,26
2016,1627749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,22
2016,1626153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA
2016,201960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
2016,1627743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA
2016,203471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,12,NA,NA,NA,NA,NA
2016,1627756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA
2016,101114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA
2016,202324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA
2016,1627884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA
2016,201565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
2016,202682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,NA,NA,NA,NA
2016,2734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA
2016,203473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA
2016,1627738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA
2016,1627754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,NA
2016,1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
2016,202700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,NA
2016,1627827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA
2016,203926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA
2016,1627733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,26
2016,2730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA
2016,203939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA,NA,NA
2016,2548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
2016,202734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA
2016,202334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA
2016,203901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA
2016,202683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,8,NA,NA
2016,202339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
2016,101141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
2016,203095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA
2016,202323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA
2016,203105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA
2016,1627832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,26
2016,202066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA
2016,203914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,16,NA,NA,NA,NA,NA
2016,1627777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA
2016,1627834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA
2016,101123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA
2016,201945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA
2016,203922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
2016,201609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA
2016,203476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA
2016,202328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,6,NA,NA
2016,203084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,16,NA,NA,NA,NA,NA
2016,1627740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA
2016,203546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA
2016,101133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA
2016,202697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
2016,203477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA
2016,1627785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,17
2016,202397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA
2016,1627826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA
2016,200826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA
2016,2747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
2016,203953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
2016,203109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
2016,1627774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA
2016,1627751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,26
2016,2037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,7,NA,NA
2016,2749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA
2016,203516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA
2016,201949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,6,NA,NA,5,NA,NA
2016,2592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
2016,203949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA
2016,203923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA
2016,201162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA,NA,NA
2016,203096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA
2016,1626185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA
2016,1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
2016,201580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
2016,201145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA
2016,201952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
2016,203481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA
2016,203924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
2016,203087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA
2016,202391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
2016,1626170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA
2016,201573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA
2016,201149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA
2016,201975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA
2016,203925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA
2016,204060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,20,NA,NA,NA,NA,NA
2016,2207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA
2016,1626202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA
2016,1627762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA
2016,203530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA
2016,203089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
2016,203098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA
2016,101249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA
2016,202720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA
2016,201973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA
2016,202685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
2016,203903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
2016,201941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA
2016,203895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA
2016,1626175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA
2016,101181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA
2016,203962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA
2016,201177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,NA,NA,NA,NA
2016,1626196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA
2016,201950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
2016,1627823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,17
2016,203944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA
2016,1626147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA
2016,203120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA
2016,203200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA
2016,1626159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
2016,203994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,12,NA,NA,NA,NA,NA
2016,1627770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA
2016,203482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA
2016,1626162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
2016,202702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA
2016,203145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA
2016,203484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA
2016,202338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA
2016,1626172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA
2016,203114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
2016,201585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA
2016,1627739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,17
2016,2743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA
2016,203937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA
2016,2594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
2016,203124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
2016,202713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA
2016,1627787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA
2016,200746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,NA,NA,NA,NA,28,NA
2016,204038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA
2016,1626204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA
2016,202730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA
2016,2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA
2016,101150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,3,NA,NA
2016,201601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA
2016,203512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA
2016,2449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA
2016,202337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA
2016,2736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
2016,1627781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA
2016,1627098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,26
2016,1627736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
2016,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
2016,1626273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
2016,101162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA
2016,201158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA
